timestamp,image_path,linear_v,angular_w
20260317_231005_959164,img_20260317_231005_959164.jpg,0.0,0.0
20260317_231006_010742,img_20260317_231006_010742.jpg,0.0,0.0
20260317_231006_061849,img_20260317_231006_061849.jpg,0.0,0.0
20260317_231006_111041,img_20260317_231006_111041.jpg,0.0,0.0
20260317_231006_163313,img_20260317_231006_163313.jpg,0.0,0.0
20260317_231006_209867,img_20260317_231006_209867.jpg,0.0,0.0
20260317_231006_262910,img_20260317_231006_262910.jpg,0.0,0.0
20260317_231006_317100,img_20260317_231006_317100.jpg,0.0,0.0
20260317_231006_372962,img_20260317_231006_372962.jpg,0.0,0.0
20260317_231006_420957,img_20260317_231006_420957.jpg,0.0,0.0
20260317_231006_468049,img_20260317_231006_468049.jpg,0.0,0.0
20260317_231006_519660,img_20260317_231006_519660.jpg,0.0,0.0
20260317_231006_558857,img_20260317_231006_558857.jpg,0.0,0.0
20260317_231006_619506,img_20260317_231006_619506.jpg,0.0,0.0
20260317_231006_669009,img_20260317_231006_669009.jpg,0.0,0.0
20260317_231006_721544,img_20260317_231006_721544.jpg,0.0,0.0
20260317_231006_773208,img_20260317_231006_773208.jpg,0.0,0.0
20260317_231006_823232,img_20260317_231006_823232.jpg,0.0,0.0
20260317_231006_874830,img_20260317_231006_874830.jpg,0.0,0.0
20260317_231006_925808,img_20260317_231006_925808.jpg,0.0,0.0
20260317_231006_977697,img_20260317_231006_977697.jpg,0.0,0.0
20260317_231007_029625,img_20260317_231007_029625.jpg,0.0,0.0
20260317_231007_087899,img_20260317_231007_087899.jpg,0.0,0.0
20260317_231007_134794,img_20260317_231007_134794.jpg,0.0,0.0
20260317_231007_190106,img_20260317_231007_190106.jpg,0.0,0.0
20260317_231007_240580,img_20260317_231007_240580.jpg,0.0,0.0
20260317_231007_291879,img_20260317_231007_291879.jpg,0.0,0.0
20260317_231007_342027,img_20260317_231007_342027.jpg,0.0,0.0
20260317_231007_393710,img_20260317_231007_393710.jpg,0.0,0.0
20260317_231007_441016,img_20260317_231007_441016.jpg,0.0,0.0
20260317_231007_480516,img_20260317_231007_480516.jpg,0.0,0.0
20260317_231007_541857,img_20260317_231007_541857.jpg,0.0,0.0
20260317_231007_593027,img_20260317_231007_593027.jpg,0.0,0.0
20260317_231007_643763,img_20260317_231007_643763.jpg,0.0,0.0
20260317_231007_684872,img_20260317_231007_684872.jpg,0.0,0.0
20260317_231007_751978,img_20260317_231007_751978.jpg,0.0,0.0
20260317_231007_791792,img_20260317_231007_791792.jpg,0.0,0.0
20260317_231007_849351,img_20260317_231007_849351.jpg,0.0,0.0
20260317_231007_897805,img_20260317_231007_897805.jpg,0.0,0.0
20260317_231007_953062,img_20260317_231007_953062.jpg,0.0,0.0
20260317_231008_002928,img_20260317_231008_002928.jpg,0.0,0.0
20260317_231008_051014,img_20260317_231008_051014.jpg,0.0,0.0
20260317_231008_092789,img_20260317_231008_092789.jpg,0.0,0.0
20260317_231008_143134,img_20260317_231008_143134.jpg,0.0,0.0
20260317_231008_193887,img_20260317_231008_193887.jpg,0.0,0.0
20260317_231008_252903,img_20260317_231008_252903.jpg,0.0,0.0
20260317_231008_302479,img_20260317_231008_302479.jpg,0.0,0.0
20260317_231008_353684,img_20260317_231008_353684.jpg,0.0,0.0
20260317_231008_405462,img_20260317_231008_405462.jpg,0.0,0.0
20260317_231008_456682,img_20260317_231008_456682.jpg,0.0,0.0
20260317_231008_504431,img_20260317_231008_504431.jpg,0.0,0.0
20260317_231008_556810,img_20260317_231008_556810.jpg,0.0,0.0
20260317_231008_605770,img_20260317_231008_605770.jpg,0.0,0.0
20260317_231008_658104,img_20260317_231008_658104.jpg,0.0,0.0
20260317_231008_707791,img_20260317_231008_707791.jpg,0.0,0.0
20260317_231008_758938,img_20260317_231008_758938.jpg,0.0,0.0
20260317_231008_811029,img_20260317_231008_811029.jpg,0.0,0.0
20260317_231008_860449,img_20260317_231008_860449.jpg,0.0,0.0
20260317_231008_911078,img_20260317_231008_911078.jpg,0.0,0.0
20260317_231008_962193,img_20260317_231008_962193.jpg,0.0,0.0
20260317_231009_014224,img_20260317_231009_014224.jpg,0.0,0.0
20260317_231009_053242,img_20260317_231009_053242.jpg,0.0,0.0
20260317_231009_116556,img_20260317_231009_116556.jpg,0.0,0.0
20260317_231009_166954,img_20260317_231009_166954.jpg,0.0,0.0
20260317_231009_205408,img_20260317_231009_205408.jpg,0.0,0.0
20260317_231009_266599,img_20260317_231009_266599.jpg,0.0,0.0
20260317_231009_317034,img_20260317_231009_317034.jpg,0.0,0.0
20260317_231009_368393,img_20260317_231009_368393.jpg,0.0,0.0
20260317_231009_419025,img_20260317_231009_419025.jpg,0.0,0.0
20260317_231009_469721,img_20260317_231009_469721.jpg,0.0,0.0
20260317_231009_520255,img_20260317_231009_520255.jpg,0.0,0.0
20260317_231009_561041,img_20260317_231009_561041.jpg,0.0,0.0
20260317_231009_621525,img_20260317_231009_621525.jpg,0.0,0.0
20260317_231009_672794,img_20260317_231009_672794.jpg,0.0,0.0
20260317_231009_724510,img_20260317_231009_724510.jpg,0.0,0.0
20260317_231009_764402,img_20260317_231009_764402.jpg,0.0,0.0
20260317_231009_826730,img_20260317_231009_826730.jpg,0.0,0.0
20260317_231009_867875,img_20260317_231009_867875.jpg,0.0,0.0
20260317_231009_927088,img_20260317_231009_927088.jpg,0.0,0.0
20260317_231009_977608,img_20260317_231009_977608.jpg,0.0,0.0
20260317_231010_031663,img_20260317_231010_031663.jpg,0.0,0.0
20260317_231010_080826,img_20260317_231010_080826.jpg,0.0,0.0
20260317_231010_132707,img_20260317_231010_132707.jpg,0.0,0.0
20260317_231010_181578,img_20260317_231010_181578.jpg,0.0,0.0
20260317_231010_233369,img_20260317_231010_233369.jpg,0.0,0.0
20260317_231010_282338,img_20260317_231010_282338.jpg,0.0,0.0
20260317_231010_329106,img_20260317_231010_329106.jpg,0.0,0.0
20260317_231010_386721,img_20260317_231010_386721.jpg,0.0,0.0
20260317_231010_495590,img_20260317_231010_495590.jpg,0.0,0.0
20260317_231010_526216,img_20260317_231010_526216.jpg,0.0,0.0
20260317_231010_569680,img_20260317_231010_569680.jpg,0.0,0.0
20260317_231010_613519,img_20260317_231010_613519.jpg,0.0,0.0
20260317_231010_648638,img_20260317_231010_648638.jpg,0.0,0.0
20260317_231010_697932,img_20260317_231010_697932.jpg,0.0,0.0
20260317_231010_760360,img_20260317_231010_760360.jpg,0.0,0.0
20260317_231010_810242,img_20260317_231010_810242.jpg,0.0,0.0
20260317_231010_848792,img_20260317_231010_848792.jpg,0.0,0.0
20260317_231010_909363,img_20260317_231010_909363.jpg,0.0,0.0
20260317_231010_959573,img_20260317_231010_959573.jpg,0.0,0.0
20260317_231011_008685,img_20260317_231011_008685.jpg,0.0,0.0
20260317_231011_050275,img_20260317_231011_050275.jpg,0.0,0.0
20260317_231011_111188,img_20260317_231011_111188.jpg,0.0,0.0
20260317_231011_152757,img_20260317_231011_152757.jpg,0.0,0.0
20260317_231011_203544,img_20260317_231011_203544.jpg,0.0,0.0
20260317_231011_265344,img_20260317_231011_265344.jpg,0.0,0.0
20260317_231011_316437,img_20260317_231011_316437.jpg,0.0,0.0
20260317_231011_366175,img_20260317_231011_366175.jpg,0.0,0.0
20260317_231011_418195,img_20260317_231011_418195.jpg,0.0,0.0
20260317_231011_472031,img_20260317_231011_472031.jpg,0.0,0.0
20260317_231011_520881,img_20260317_231011_520881.jpg,0.0,0.0
20260317_231011_558610,img_20260317_231011_558610.jpg,0.0,0.0
20260317_231011_619801,img_20260317_231011_619801.jpg,0.0,0.0
20260317_231011_670859,img_20260317_231011_670859.jpg,0.0,0.0
20260317_231011_724041,img_20260317_231011_724041.jpg,0.0,0.0
20260317_231011_763449,img_20260317_231011_763449.jpg,0.0,0.0
20260317_231011_823804,img_20260317_231011_823804.jpg,0.0,0.0
20260317_231011_873788,img_20260317_231011_873788.jpg,0.0,0.0
20260317_231011_925573,img_20260317_231011_925573.jpg,0.0,0.0
20260317_231011_975199,img_20260317_231011_975199.jpg,0.0,0.0
20260317_231012_024645,img_20260317_231012_024645.jpg,0.0,0.0
20260317_231012_075876,img_20260317_231012_075876.jpg,0.0,0.0
20260317_231012_115698,img_20260317_231012_115698.jpg,0.0,0.0
20260317_231012_185013,img_20260317_231012_185013.jpg,0.0,0.0
20260317_231012_216271,img_20260317_231012_216271.jpg,0.0,0.0
20260317_231012_283685,img_20260317_231012_283685.jpg,0.0,0.0
20260317_231012_335828,img_20260317_231012_335828.jpg,0.0,0.0
20260317_231012_395232,img_20260317_231012_395232.jpg,0.0,0.0
20260317_231012_436812,img_20260317_231012_436812.jpg,0.0,0.0
20260317_231012_476880,img_20260317_231012_476880.jpg,0.0,0.0
20260317_231012_536191,img_20260317_231012_536191.jpg,0.0,0.0
20260317_231012_584614,img_20260317_231012_584614.jpg,0.0,0.0
20260317_231012_635436,img_20260317_231012_635436.jpg,0.0,0.0
20260317_231012_686353,img_20260317_231012_686353.jpg,0.0,0.0
20260317_231012_728794,img_20260317_231012_728794.jpg,0.0,0.0
20260317_231012_779215,img_20260317_231012_779215.jpg,0.0,0.0
20260317_231012_840719,img_20260317_231012_840719.jpg,0.0,0.0
20260317_231012_894492,img_20260317_231012_894492.jpg,0.0,0.0
20260317_231012_942378,img_20260317_231012_942378.jpg,0.0,0.0
20260317_231012_993189,img_20260317_231012_993189.jpg,0.0,0.0
20260317_231013_044209,img_20260317_231013_044209.jpg,0.0,0.0
20260317_231013_093614,img_20260317_231013_093614.jpg,0.0,0.0
20260317_231013_147285,img_20260317_231013_147285.jpg,0.0,0.0
20260317_231013_188230,img_20260317_231013_188230.jpg,0.0,0.0
20260317_231013_248101,img_20260317_231013_248101.jpg,0.0,0.0
20260317_231013_297670,img_20260317_231013_297670.jpg,0.0,0.0
20260317_231013_349923,img_20260317_231013_349923.jpg,0.0,0.0
20260317_231013_399749,img_20260317_231013_399749.jpg,0.0,0.0
20260317_231013_442264,img_20260317_231013_442264.jpg,0.0,0.0
20260317_231013_501970,img_20260317_231013_501970.jpg,0.0,0.0
20260317_231013_553882,img_20260317_231013_553882.jpg,0.0,0.0
20260317_231013_593563,img_20260317_231013_593563.jpg,0.0,0.0
20260317_231013_654111,img_20260317_231013_654111.jpg,0.0,0.0
20260317_231013_693825,img_20260317_231013_693825.jpg,0.0,0.0
20260317_231013_757559,img_20260317_231013_757559.jpg,0.0,0.0
20260317_231013_793472,img_20260317_231013_793472.jpg,0.0,0.0
20260317_231013_845836,img_20260317_231013_845836.jpg,0.0,0.0
20260317_231013_902088,img_20260317_231013_902088.jpg,0.0,0.0
20260317_231013_955874,img_20260317_231013_955874.jpg,0.0,0.0
20260317_231013_998445,img_20260317_231013_998445.jpg,0.0,0.0
20260317_231014_047482,img_20260317_231014_047482.jpg,0.0,0.0
20260317_231014_099064,img_20260317_231014_099064.jpg,0.0,0.0
20260317_231014_158888,img_20260317_231014_158888.jpg,0.0,0.0
20260317_231014_212391,img_20260317_231014_212391.jpg,0.0,0.0
20260317_231014_252638,img_20260317_231014_252638.jpg,0.0,0.0
20260317_231014_311852,img_20260317_231014_311852.jpg,0.0,0.0
20260317_231014_362943,img_20260317_231014_362943.jpg,0.0,0.0
20260317_231014_401949,img_20260317_231014_401949.jpg,0.0,0.0
20260317_231014_452710,img_20260317_231014_452710.jpg,0.0,0.0
20260317_231014_501990,img_20260317_231014_501990.jpg,0.0,0.0
20260317_231014_554885,img_20260317_231014_554885.jpg,0.0,0.0
20260317_231014_603989,img_20260317_231014_603989.jpg,0.0,0.0
20260317_231014_654197,img_20260317_231014_654197.jpg,0.0,0.0
20260317_231014_705685,img_20260317_231014_705685.jpg,0.0,0.0
20260317_231014_766121,img_20260317_231014_766121.jpg,0.0,0.0
20260317_231014_817482,img_20260317_231014_817482.jpg,0.0,0.0
20260317_231014_859599,img_20260317_231014_859599.jpg,0.0,0.0
20260317_231014_908631,img_20260317_231014_908631.jpg,0.0,0.0
20260317_231014_958939,img_20260317_231014_958939.jpg,0.0,0.0
20260317_231015_020922,img_20260317_231015_020922.jpg,0.0,0.0
20260317_231015_069996,img_20260317_231015_069996.jpg,0.0,0.0
20260317_231015_120816,img_20260317_231015_120816.jpg,0.0,0.0
20260317_231015_162243,img_20260317_231015_162243.jpg,0.0,0.0
20260317_231015_213136,img_20260317_231015_213136.jpg,0.0,0.0
20260317_231015_266171,img_20260317_231015_266171.jpg,0.0,0.0
20260317_231015_314629,img_20260317_231015_314629.jpg,0.0,0.0
20260317_231015_375733,img_20260317_231015_375733.jpg,0.0,0.0
20260317_231015_416132,img_20260317_231015_416132.jpg,0.0,0.0
20260317_231015_465990,img_20260317_231015_465990.jpg,0.0,0.0
20260317_231015_516394,img_20260317_231015_516394.jpg,0.0,0.0
20260317_231015_578597,img_20260317_231015_578597.jpg,0.0,0.0
20260317_231015_620180,img_20260317_231015_620180.jpg,0.0,0.0
20260317_231015_680819,img_20260317_231015_680819.jpg,0.0,0.0
20260317_231015_719234,img_20260317_231015_719234.jpg,0.0,0.0
20260317_231015_773168,img_20260317_231015_773168.jpg,0.0,0.0
20260317_231015_821842,img_20260317_231015_821842.jpg,0.0,0.0
20260317_231015_875166,img_20260317_231015_875166.jpg,0.0,0.0
20260317_231015_924919,img_20260317_231015_924919.jpg,0.0,0.0
20260317_231015_975293,img_20260317_231015_975293.jpg,0.0,0.0
20260317_231016_025862,img_20260317_231016_025862.jpg,0.0,0.0
20260317_231016_076771,img_20260317_231016_076771.jpg,0.0,0.0
20260317_231016_137529,img_20260317_231016_137529.jpg,0.0,0.0
20260317_231016_179482,img_20260317_231016_179482.jpg,0.0,0.0
20260317_231016_228155,img_20260317_231016_228155.jpg,0.0,0.0
20260317_231016_288419,img_20260317_231016_288419.jpg,0.0,0.0
20260317_231016_338353,img_20260317_231016_338353.jpg,0.0,0.0
20260317_231016_391064,img_20260317_231016_391064.jpg,0.0,0.0
20260317_231016_430536,img_20260317_231016_430536.jpg,0.0,0.0
20260317_231016_480491,img_20260317_231016_480491.jpg,0.0,0.0
20260317_231016_533569,img_20260317_231016_533569.jpg,0.0,0.0
20260317_231016_581480,img_20260317_231016_581480.jpg,0.0,0.0
20260317_231016_630836,img_20260317_231016_630836.jpg,0.0,0.0
20260317_231016_693170,img_20260317_231016_693170.jpg,0.0,0.0
20260317_231016_734156,img_20260317_231016_734156.jpg,0.0,0.0
20260317_231016_784016,img_20260317_231016_784016.jpg,0.0,0.0
20260317_231016_843809,img_20260317_231016_843809.jpg,0.0,0.0
20260317_231016_885708,img_20260317_231016_885708.jpg,0.0,0.0
20260317_231016_937867,img_20260317_231016_937867.jpg,0.0,0.0
20260317_231016_998095,img_20260317_231016_998095.jpg,0.0,0.0
20260317_231017_056426,img_20260317_231017_056426.jpg,0.0,0.0
20260317_231017_093566,img_20260317_231017_093566.jpg,0.0,0.0
20260317_231017_141050,img_20260317_231017_141050.jpg,0.0,0.0
20260317_231017_190732,img_20260317_231017_190732.jpg,0.0,0.0
20260317_231017_241686,img_20260317_231017_241686.jpg,0.0,0.0
20260317_231017_292888,img_20260317_231017_292888.jpg,0.0,0.0
20260317_231017_354690,img_20260317_231017_354690.jpg,0.0,0.0
20260317_231017_404213,img_20260317_231017_404213.jpg,0.0,0.0
20260317_231017_445188,img_20260317_231017_445188.jpg,0.0,0.0
20260317_231017_493881,img_20260317_231017_493881.jpg,0.0,0.0
20260317_231017_544093,img_20260317_231017_544093.jpg,0.0,0.0
20260317_231017_605592,img_20260317_231017_605592.jpg,0.0,0.0
20260317_231017_645741,img_20260317_231017_645741.jpg,0.0,0.0
20260317_231017_697678,img_20260317_231017_697678.jpg,0.0,0.0
20260317_231017_746936,img_20260317_231017_746936.jpg,0.0,0.0
20260317_231017_800872,img_20260317_231017_800872.jpg,0.0,0.0
20260317_231017_847042,img_20260317_231017_847042.jpg,0.0,0.0
20260317_231017_900075,img_20260317_231017_900075.jpg,0.0,0.0
20260317_231017_952535,img_20260317_231017_952535.jpg,0.0,0.0
20260317_231018_001990,img_20260317_231018_001990.jpg,0.0,0.0
20260317_231018_053123,img_20260317_231018_053123.jpg,0.0,0.0
20260317_231018_113326,img_20260317_231018_113326.jpg,0.0,0.0
20260317_231018_164316,img_20260317_231018_164316.jpg,0.0,0.0
20260317_231018_204136,img_20260317_231018_204136.jpg,0.0,0.0
20260317_231018_256347,img_20260317_231018_256347.jpg,0.0,0.0
20260317_231018_309122,img_20260317_231018_309122.jpg,0.0,0.0
20260317_231018_357538,img_20260317_231018_357538.jpg,0.0,0.0
20260317_231018_406941,img_20260317_231018_406941.jpg,0.0,0.0
20260317_231018_460574,img_20260317_231018_460574.jpg,0.0,0.0
20260317_231018_508787,img_20260317_231018_508787.jpg,0.0,0.0
20260317_231018_561757,img_20260317_231018_561757.jpg,0.0,0.0
20260317_231018_623176,img_20260317_231018_623176.jpg,0.0,0.0
20260317_231018_663299,img_20260317_231018_663299.jpg,0.0,0.0
20260317_231018_711703,img_20260317_231018_711703.jpg,0.0,0.0
20260317_231018_764346,img_20260317_231018_764346.jpg,0.0,0.0
20260317_231018_825731,img_20260317_231018_825731.jpg,0.0,0.0
20260317_231018_864385,img_20260317_231018_864385.jpg,0.0,0.0
20260317_231018_915396,img_20260317_231018_915396.jpg,0.0,0.0
20260317_231018_966318,img_20260317_231018_966318.jpg,0.0,0.0
20260317_231019_028967,img_20260317_231019_028967.jpg,0.0,0.0
20260317_231019_068654,img_20260317_231019_068654.jpg,0.0,0.0
20260317_231019_128759,img_20260317_231019_128759.jpg,0.0,0.0
20260317_231019_177566,img_20260317_231019_177566.jpg,0.0,0.0
20260317_231019_219622,img_20260317_231019_219622.jpg,0.0,0.0
20260317_231019_269414,img_20260317_231019_269414.jpg,0.0,0.0
20260317_231019_330555,img_20260317_231019_330555.jpg,0.0,0.0
20260317_231019_370097,img_20260317_231019_370097.jpg,0.0,0.0
20260317_231019_423195,img_20260317_231019_423195.jpg,0.0,0.0
20260317_231019_472001,img_20260317_231019_472001.jpg,0.0,0.0
20260317_231019_535346,img_20260317_231019_535346.jpg,0.0,0.0
20260317_231019_575721,img_20260317_231019_575721.jpg,0.0,0.0
20260317_231019_639809,img_20260317_231019_639809.jpg,0.0,0.0
20260317_231019_689222,img_20260317_231019_689222.jpg,0.0,0.0
20260317_231019_728042,img_20260317_231019_728042.jpg,0.0,0.0
20260317_231019_789137,img_20260317_231019_789137.jpg,0.0,0.0
20260317_231019_829526,img_20260317_231019_829526.jpg,0.0,0.0
20260317_231019_878443,img_20260317_231019_878443.jpg,0.0,0.0
20260317_231019_940581,img_20260317_231019_940581.jpg,0.0,0.0
20260317_231019_989693,img_20260317_231019_989693.jpg,0.0,0.0
20260317_231020_032430,img_20260317_231020_032430.jpg,0.0,0.0
20260317_231020_083088,img_20260317_231020_083088.jpg,0.0,0.0
20260317_231020_141193,img_20260317_231020_141193.jpg,0.0,0.0
20260317_231020_183820,img_20260317_231020_183820.jpg,0.0,0.0
20260317_231020_233844,img_20260317_231020_233844.jpg,0.0,0.0
20260317_231020_284811,img_20260317_231020_284811.jpg,0.0,0.0
20260317_231020_334933,img_20260317_231020_334933.jpg,0.0,0.0
20260317_231020_385325,img_20260317_231020_385325.jpg,0.0,0.0
20260317_231020_446194,img_20260317_231020_446194.jpg,0.0,0.0
20260317_231020_490432,img_20260317_231020_490432.jpg,0.0,0.0
20260317_231020_551577,img_20260317_231020_551577.jpg,0.0,0.0
20260317_231020_590328,img_20260317_231020_590328.jpg,0.0,0.0
20260317_231020_637448,img_20260317_231020_637448.jpg,0.0,0.0
20260317_231020_690331,img_20260317_231020_690331.jpg,0.0,0.0
20260317_231020_739821,img_20260317_231020_739821.jpg,0.0,0.0
20260317_231020_790871,img_20260317_231020_790871.jpg,0.0,0.0
20260317_231020_843472,img_20260317_231020_843472.jpg,0.0,0.0
20260317_231020_892392,img_20260317_231020_892392.jpg,0.0,0.0
20260317_231020_954298,img_20260317_231020_954298.jpg,0.0,0.0
20260317_231020_997078,img_20260317_231020_997078.jpg,0.0,0.0
20260317_231021_053856,img_20260317_231021_053856.jpg,0.0,0.0
20260317_231021_104445,img_20260317_231021_104445.jpg,0.0,0.0
20260317_231021_145048,img_20260317_231021_145048.jpg,0.0,0.0
20260317_231021_198785,img_20260317_231021_198785.jpg,0.0,0.0
20260317_231021_244074,img_20260317_231021_244074.jpg,0.0,0.0
20260317_231021_295285,img_20260317_231021_295285.jpg,0.0,0.0
20260317_231021_357190,img_20260317_231021_357190.jpg,0.0,0.0
20260317_231021_398463,img_20260317_231021_398463.jpg,0.0,0.0
20260317_231021_447630,img_20260317_231021_447630.jpg,0.0,0.0
20260317_231021_510283,img_20260317_231021_510283.jpg,0.0,0.0
20260317_231021_561008,img_20260317_231021_561008.jpg,0.0,0.0
20260317_231021_600965,img_20260317_231021_600965.jpg,0.0,0.0
20260317_231021_651271,img_20260317_231021_651271.jpg,0.0,0.0
20260317_231021_702092,img_20260317_231021_702092.jpg,0.0,0.0
20260317_231021_762259,img_20260317_231021_762259.jpg,0.0,0.0
20260317_231021_802647,img_20260317_231021_802647.jpg,0.0,0.0
20260317_231021_869140,img_20260317_231021_869140.jpg,0.0,0.0
20260317_231021_905408,img_20260317_231021_905408.jpg,0.0,0.0
20260317_231021_955699,img_20260317_231021_955699.jpg,0.0,0.0
20260317_231022_016549,img_20260317_231022_016549.jpg,0.0,0.0
20260317_231022_056982,img_20260317_231022_056982.jpg,0.0,0.0
20260317_231022_108482,img_20260317_231022_108482.jpg,0.0,0.0
20260317_231022_158643,img_20260317_231022_158643.jpg,0.0,0.0
20260317_231022_220276,img_20260317_231022_220276.jpg,0.0,0.0
20260317_231022_259829,img_20260317_231022_259829.jpg,0.0,0.0
20260317_231022_322141,img_20260317_231022_322141.jpg,0.0,0.0
20260317_231022_360018,img_20260317_231022_360018.jpg,0.0,0.0
20260317_231022_411526,img_20260317_231022_411526.jpg,0.0,0.0
20260317_231022_473411,img_20260317_231022_473411.jpg,0.0,0.0
20260317_231022_515260,img_20260317_231022_515260.jpg,0.0,0.0
20260317_231022_574190,img_20260317_231022_574190.jpg,0.0,0.0
20260317_231022_613832,img_20260317_231022_613832.jpg,0.0,0.0
20260317_231022_664864,img_20260317_231022_664864.jpg,0.0,0.0
20260317_231022_716869,img_20260317_231022_716869.jpg,0.0,0.0
20260317_231022_767009,img_20260317_231022_767009.jpg,0.0,0.0
20260317_231022_816315,img_20260317_231022_816315.jpg,0.0,0.0
20260317_231022_866042,img_20260317_231022_866042.jpg,0.0,0.0
20260317_231022_917213,img_20260317_231022_917213.jpg,0.0,0.0
20260317_231022_968718,img_20260317_231022_968718.jpg,0.0,0.0
20260317_231023_019779,img_20260317_231023_019779.jpg,0.0,0.0
20260317_231023_072947,img_20260317_231023_072947.jpg,0.0,0.0
20260317_231023_120928,img_20260317_231023_120928.jpg,0.0,0.0
20260317_231023_172155,img_20260317_231023_172155.jpg,0.0,0.0
20260317_231023_231814,img_20260317_231023_231814.jpg,0.0,0.0
20260317_231023_273143,img_20260317_231023_273143.jpg,0.0,0.0
20260317_231023_323090,img_20260317_231023_323090.jpg,0.0,0.0
20260317_231023_373148,img_20260317_231023_373148.jpg,0.0,0.0
20260317_231023_425511,img_20260317_231023_425511.jpg,0.0,0.0
20260317_231023_475489,img_20260317_231023_475489.jpg,0.0,0.0
20260317_231023_528076,img_20260317_231023_528076.jpg,0.0,0.0
20260317_231023_588503,img_20260317_231023_588503.jpg,0.0,0.0
20260317_231023_627895,img_20260317_231023_627895.jpg,0.0,0.0
20260317_231023_678435,img_20260317_231023_678435.jpg,0.0,0.0
20260317_231023_730064,img_20260317_231023_730064.jpg,0.0,0.0
20260317_231023_791749,img_20260317_231023_791749.jpg,0.0,0.0
20260317_231023_831146,img_20260317_231023_831146.jpg,0.0,0.0
20260317_231023_882142,img_20260317_231023_882142.jpg,0.0,0.0
20260317_231023_942722,img_20260317_231023_942722.jpg,0.0,0.0
20260317_231023_982055,img_20260317_231023_982055.jpg,0.0,0.0
20260317_231024_032537,img_20260317_231024_032537.jpg,0.0,0.0
20260317_231024_082043,img_20260317_231024_082043.jpg,0.0,0.0
20260317_231024_133843,img_20260317_231024_133843.jpg,0.0,0.0
20260317_231024_194198,img_20260317_231024_194198.jpg,0.0,0.0
20260317_231024_235829,img_20260317_231024_235829.jpg,0.0,0.0
20260317_231024_285699,img_20260317_231024_285699.jpg,0.0,0.0
20260317_231024_346212,img_20260317_231024_346212.jpg,0.0,0.0
20260317_231024_386416,img_20260317_231024_386416.jpg,0.0,0.0
20260317_231024_438469,img_20260317_231024_438469.jpg,0.0,0.0
20260317_231024_498856,img_20260317_231024_498856.jpg,0.0,0.0
20260317_231024_548190,img_20260317_231024_548190.jpg,0.0,0.0
20260317_231024_591346,img_20260317_231024_591346.jpg,0.0,0.0
20260317_231024_649665,img_20260317_231024_649665.jpg,0.0,0.0
20260317_231024_690313,img_20260317_231024_690313.jpg,0.0,0.0
20260317_231024_151889,img_20260317_231024_151889.jpg,0.0,0.0
20260317_231024_201759,img_20260317_231024_201759.jpg,0.0,0.0
20260317_231024_252151,img_20260317_231024_252151.jpg,0.0,0.0
